id,errdelta
988535410010893112,0
-6651533820180303979,0
-3414057395363075461,0
3350265702090035455,1.6323768154317455
-917204397272063480,1.01514983513661
1693774000992751456,0.8923541670904961
3759324545287071861,0.00782496443374938
816913887554954199,1.8321951884795444
7102013096890644952,0.09406858139588711
-298514962653462987,0.009116077839697733
-1723239386245354632,0.8243085674063174
7221379846823333251,0.4479441725153086
299267792258938541,0.007418410701362362
-2202723705874175045,0.5829411191709549
316739818532851506,0
5596001239447068866,0
-4608735958739764665,0.012656710941059931
3199076743843001296,0.3130994755304663
6624959997497422723,0.7212803957360447
-7994933085961275538,0.1376098274144958
-5459870143170781696,0.044948618621786424
7420183357700622221,0.054983977719670396
2103229838344518222,0.010274359730420743
-6682106289455670140,1.2726601492286027
1076878163750528468,0.3765789399960829
4184495773567888797,0.35970987868965787
146477119612211947,1.682185544466262
7915967579038312663,1.2404608319199677
-2444720784039749802,0.5485949683128711
1038524182031953798,1.1522764382195845
7100159318594498086,0.00959587141020814
9105500078934324812,1.520250777558433
-4983731566966487840,0.051333000069779706
-5951735317690032369,1.8775791656240186
2494719406442254794,0
-5845388691995996195,0.7893110322896087
-4506995590541967356,0.007027968032869606
-3475685009172437784,1.3035209307495694
5068614643165729469,1.388065850342083
607840843579539521,1.762859645092733
-1829334865866162189,0.1849778512988373
-2924466581088026648,0
-310926232940389306,0.584792569953438
-321921298358758659,0.13397015101223161
-1944885556475480423,1.0087689357765155
-4209927756710409746,0.14426186362022891
274192810335693858,1.3413131379893428
-2216088972165640435,0.3484096825956385
6417179009749033666,0.42064100074512023
-5949668645089970217,0.9249918350511449
4486446217020337985,0.364636320265986
-7110568913434103698,0.4566658688980853
6841805925482126349,1.791674571110802
-9026514954839072455,0.22027287318091557
-3515944407635664271,0.027358398042309374
-4074774145614403639,0
5539820102114296223,0.013353139262452251
1025902338300761143,1.4238726433858075
-2787191317670660246,0.33029828909849246
-1573023350148659030,0.8255087048283286
-6387362809141986757,1.3885191165645896
2434959201386717317,0.7154171644593372
8031722090065659855,0.013353139262452251
-2080431693778951356,0.46192313297684784
3549109824785540005,1.8085819884928631
-8754961486292191806,0.859732179857703
-180252288200201541,0
-6846011022746249658,0.09455463717472323
-5323664899700589841,0.9813114715851282
2399599952233934428,1.5642698372283441
7721649514993682563,0.2808863082597372
-3485514449383768787,0.025341569256760288
-196995888411579451,0.16337968617705664
1524343667767028728,1.990642902129953
-7678011977838348522,1.6091732749957923
99813637196177449,0
4778871310081631647,0.49109119794392775
5632455736553151255,0.20561347014863668
-7971004576533452411,0.5675927130019905
7519382914444524780,1.4358671348177114
9106003620751043838,0
4445581228366823766,0.515267805160606
2333270921735776355,0.20761751801945108
6225652705960457954,3.071459603798118
946838174961328458,0
-6747521538659772949,0.030592258119873476
1168076528610430802,0
4954783290691726040,0.04077336356234972
-1116224040252844741,0
1322643491423167220,0.42254751028464044
-3210595597316270705,1.0171112718762079
5372730239182956237,1.429823940219894
2073429154321355728,0
-6885312641126422993,0
-1889760809355916724,1.7448881511893892
-6571914703387389993,0.6045197990038546
-460740518707800565,0.1774210552045773
-1950505845315524548,0.025015150933378454
