Query Number,Query Name,Execution Time,Plan time,Query hash
1,10a.sql,278.334,28.373,-6651533820180303979
1,10b.sql,107.834,28.950,988535410010893112
1,10c.sql,9095.360,25.543,2494719406442254794
1,11a.sql,74.412,56.592,-8754961486292191806
1,11b.sql,21.242,53.807,7102013096890644952
1,11c.sql,898.443,52.687,2333270921735776355
1,11d.sql,281.600,82.208,-5951735317690032369
1,12a.sql,179.481,75.677,-9026514954839072455
1,12b.sql,101.761,56.752,5632455736553151255
1,12c.sql,610.960,54.026,6417179009749033666
1,13a.sql,526.951,69.229,-1829334865866162189
1,13b.sql,787.919,76.409,4778871310081631647
1,13c.sql,764.915,75.384,4778871310081631647
1,13d.sql,2100.999,67.299,2434959201386717317
1,14a.sql,329.550,52.033,274192810335693858
1,14b.sql,253.725,78.847,-4506995590541967356
1,14c.sql,514.962,73.361,299267792258938541
1,15a.sql,605.021,110.858,-460740518707800565
1,15b.sql,36.331,115.372,-4209927756710409746
1,15c.sql,1442.361,130.242,4486446217020337985
1,15d.sql,1487.415,103.919,-321921298358758659
1,16a.sql,499.843,49.628,816913887554954199
1,16b.sql,10785.597,55.118,3350265702090035455
1,16c.sql,3208.054,60.601,607840843579539521
1,16d.sql,3429.935,51.776,816913887554954199
1,17a.sql,5940.508,29.806,-917204397272063480
1,17b.sql,4088.684,27.061,-5459870143170781696
1,17c.sql,3766.604,29.444,-5459870143170781696
1,17d.sql,4036.182,47.231,3199076743843001296
1,17e.sql,9115.800,32.480,-1944885556475480423
1,17f.sql,7286.960,34.646,3199076743843001296
1,18a.sql,3641.385,37.325,-3485514449383768787
1,18b.sql,177.282,37.755,-2924466581088026648
1,18c.sql,4250.486,34.974,1168076528610430802
1,19a.sql,321.204,210.944,-2080431693778951356
1,19b.sql,583.727,211.242,-2216088972165640435
1,19c.sql,688.902,223.346,5068614643165729469
1,19d.sql,9091.187,187.601,7915967579038312663
1,1a.sql,118.374,13.811,-1116224040252844741
1,1b.sql,100.507,13.523,-4074774145614403639
1,1c.sql,105.553,13.997,946838174961328458
1,1d.sql,100.596,12.929,-6885312641126422993
1,20a.sql,3867.806,122.547,-2202723705874175045
