Query Number,Query Name,Execution Time,Plan time,Query hash
7,10a.sql,305.936,35.783,-6651533820180303979
7,10b.sql,132.806,29.561,988535410010893112
7,10c.sql,10964.879,27.111,2494719406442254794
7,11a.sql,69.354,66.227,-8754961486292191806
7,11b.sql,27.222,70.078,7102013096890644952
7,11c.sql,196.816,56.938,2333270921735776355
7,11d.sql,221.528,60.816,-5951735317690032369
7,12a.sql,177.466,63.053,-9026514954839072455
7,12b.sql,108.571,52.048,5632455736553151255
7,12c.sql,673.376,59.295,6417179009749033666
7,13a.sql,511.750,85.189,-1829334865866162189
7,13b.sql,803.204,78.040,4778871310081631647
7,13c.sql,869.485,77.409,4778871310081631647
7,13d.sql,2461.351,75.490,2434959201386717317
7,14a.sql,346.070,61.538,274192810335693858
7,14b.sql,270.025,70.606,-4506995590541967356
7,14c.sql,606.494,71.777,299267792258938541
7,15a.sql,669.113,130.610,-460740518707800565
7,15b.sql,35.643,131.761,-4209927756710409746
7,15c.sql,1427.575,123.040,4486446217020337985
7,15d.sql,1633.519,104.450,-321921298358758659
7,16a.sql,519.453,53.528,816913887554954199
7,16b.sql,10997.835,58.801,3350265702090035455
7,16c.sql,3031.274,52.081,607840843579539521
7,16d.sql,3397.566,59.013,816913887554954199
7,17a.sql,6326.661,30.281,-917204397272063480
7,17b.sql,4489.435,31.333,-5459870143170781696
7,17c.sql,3856.613,34.559,-5459870143170781696
7,17d.sql,4156.493,36.489,3199076743843001296
7,17e.sql,9503.424,44.180,-1944885556475480423
7,17f.sql,7243.436,46.464,3199076743843001296
7,18a.sql,464.276,35.625,-3485514449383768787
7,18b.sql,211.802,42.147,-2924466581088026648
7,18c.sql,4308.622,37.849,1168076528610430802
7,19a.sql,306.383,234.851,-2080431693778951356
7,19b.sql,884.883,212.091,-2216088972165640435
7,19c.sql,557.058,222.553,5068614643165729469
7,19d.sql,10304.066,194.234,7915967579038312663
7,1a.sql,122.792,17.761,-1116224040252844741
7,1b.sql,115.923,12.180,-4074774145614403639
7,1c.sql,114.761,14.031,946838174961328458
7,1d.sql,110.965,12.961,-6885312641126422993
7,20a.sql,1115.463,124.721,-2202723705874175045
7,20b.sql,828.193,139.234,-310926232940389306
7,20c.sql,460.235,114.323,-6387362809141986757
7,21a.sql,104.805,118.818,1038524182031953798
7,21b.sql,58.928,136.475,4184495773567888797
7,21c.sql,66.176,145.626,-7971004576533452411
7,22a.sql,439.979,293.986,-7110568913434103698
7,22b.sql,342.864,301.024,-7110568913434103698
7,22c.sql,5133.684,282.478,-5949668645089970217
7,22d.sql,1232.224,284.164,1524343667767028728
7,23a.sql,125.795,269.215,4445581228366823766
7,23b.sql,43.479,246.583,-7994933085961275538
7,23c.sql,192.289,246.637,1076878163750528468
7,24a.sql,237.187,2707.698,6624959997497422723
7,24b.sql,120.233,2903.702,1322643491423167220
7,25a.sql,1743.486,114.130,-5845388691995996195
7,25b.sql,339.188,130.461,-4983731566966487840
7,25c.sql,4329.463,152.456,9105500078934324812
7,26a.sql,1340.653,2706.553,1025902338300761143
7,26b.sql,192.156,2400.140,-3475685009172437784
7,26c.sql,485.885,2302.498,6841805925482126349
7,27a.sql,239.352,2800.845,-5323664899700589841
7,27b.sql,42.598,2614.008,2103229838344518222
7,27c.sql,719.866,2687.801,-1723239386245354632
7,28a.sql,237.836,3712.680,-1573023350148659030
7,28b.sql,224.451,3740.838,-3210595597316270705
7,28c.sql,259.598,3810.656,5372730239182956237
7,29a.sql,180.867,5405.129,1693774000992751456
7,29b.sql,45.175,5274.970,-6571914703387389993
7,29c.sql,3483.663,5448.061,3549109824785540005
7,2a.sql,1190.873,12.601,7420183357700622221
7,2b.sql,228.060,13.486,7420183357700622221
7,2c.sql,141.380,14.044,7420183357700622221
7,2d.sql,1372.782,13.429,7420183357700622221
7,30a.sql,554.125,2820.459,-6682106289455670140
7,30b.sql,96.294,3168.361,7721649514993682563
7,30c.sql,1112.340,2666.265,-1889760809355916724
7,31a.sql,502.901,335.205,7519382914444524780
7,31b.sql,67.281,397.917,146477119612211947
7,31c.sql,1575.816,388.935,2399599952233934428
7,32a.sql,19.656,23.614,6225652705960457954
7,32b.sql,431.112,21.584,6225652705960457954
7,33a.sql,45.895,2928.744,-3515944407635664271
7,33b.sql,46.780,2861.022,-6846011022746249658
7,33c.sql,47.349,2939.140,-2787191317670660246
7,3a.sql,258.251,13.230,5539820102114296223
