Query Number,Query Name,Execution Time,Plan time,Query hash
9,10a.sql,380.452,37.243,-6651533820180303979
9,10b.sql,129.226,29.235,988535410010893112
9,10c.sql,11588.032,27.835,2494719406442254794
9,11a.sql,300.314,72.577,-8754961486292191806
9,11b.sql,26.231,53.256,7102013096890644952
9,11c.sql,894.412,59.769,2333270921735776355
9,11d.sql,404.870,58.509,-5951735317690032369
9,12a.sql,211.545,54.378,-9026514954839072455
9,12b.sql,116.378,50.320,5632455736553151255
9,12c.sql,774.217,61.733,6417179009749033666
9,13a.sql,589.060,84.383,-1829334865866162189
9,13b.sql,884.724,84.776,4778871310081631647
9,13c.sql,868.727,79.537,4778871310081631647
9,13d.sql,2466.133,88.168,2434959201386717317
9,14a.sql,417.259,52.823,274192810335693858
9,14b.sql,282.067,71.172,-4506995590541967356
9,14c.sql,614.796,72.752,299267792258938541
9,15a.sql,620.507,119.237,-460740518707800565
9,15b.sql,45.722,113.061,-4209927756710409746
9,15c.sql,1567.151,125.126,4486446217020337985
9,15d.sql,1629.407,120.063,-321921298358758659
9,16a.sql,513.326,50.801,816913887554954199
9,16b.sql,11491.420,57.512,3350265702090035455
9,16c.sql,3460.211,53.918,607840843579539521
9,16d.sql,3866.380,58.292,816913887554954199
9,17a.sql,7095.024,32.251,-917204397272063480
9,17b.sql,4416.579,37.933,-5459870143170781696
9,17c.sql,3995.595,36.061,-5459870143170781696
9,17d.sql,4372.315,39.950,3199076743843001296
9,17e.sql,10157.323,36.852,-1944885556475480423
9,17f.sql,7847.937,29.988,3199076743843001296
9,18a.sql,501.398,41.454,-3485514449383768787
9,18b.sql,220.733,46.019,-2924466581088026648
9,18c.sql,4498.088,40.707,1168076528610430802
9,19a.sql,328.151,208.053,-2080431693778951356
9,19b.sql,878.490,207.987,-2216088972165640435
9,19c.sql,516.084,212.605,5068614643165729469
9,19d.sql,10429.196,174.562,7915967579038312663
9,1a.sql,165.391,19.579,-1116224040252844741
9,1b.sql,122.724,14.047,-4074774145614403639
9,1c.sql,131.443,14.249,946838174961328458
9,1d.sql,120.842,12.529,-6885312641126422993
9,20a.sql,5473.625,133.005,-2202723705874175045
9,20b.sql,1415.815,114.758,-310926232940389306
9,20c.sql,1579.208,144.462,-6387362809141986757
9,21a.sql,107.647,121.005,1038524182031953798
9,21b.sql,55.833,136.392,4184495773567888797
9,21c.sql,57.643,128.604,-7971004576533452411
9,22a.sql,712.572,269.557,-7110568913434103698
9,22b.sql,383.896,321.881,-7110568913434103698
9,22c.sql,1002.037,318.053,-5949668645089970217
9,22d.sql,1326.513,250.322,1524343667767028728
9,23a.sql,137.520,282.656,4445581228366823766
9,23b.sql,57.140,233.973,-7994933085961275538
9,23c.sql,194.547,245.442,1076878163750528468
9,24a.sql,253.686,2789.496,6624959997497422723
9,24b.sql,148.469,2988.867,1322643491423167220
9,25a.sql,1577.210,133.790,-5845388691995996195
9,25b.sql,340.093,134.118,-4983731566966487840
9,25c.sql,4550.040,117.018,9105500078934324812
9,26a.sql,778.111,2558.310,1025902338300761143
9,26b.sql,493.389,2312.829,-3475685009172437784
9,26c.sql,547.978,2259.895,6841805925482126349
9,27a.sql,120.938,2606.640,-5323664899700589841
9,27b.sql,49.912,2623.046,2103229838344518222
9,27c.sql,273.263,2632.503,-1723239386245354632
9,28a.sql,263.781,3603.928,-1573023350148659030
9,28b.sql,180.452,3703.888,-3210595597316270705
9,28c.sql,1017.231,3802.896,5372730239182956237
9,29a.sql,109.130,5601.142,1693774000992751456
9,29b.sql,43.250,5538.136,-6571914703387389993
9,29c.sql,836.036,5234.417,3549109824785540005
9,2a.sql,960.601,13.410,7420183357700622221
9,2b.sql,228.042,17.430,7420183357700622221
9,2c.sql,131.555,11.693,7420183357700622221
9,2d.sql,1264.005,12.732,7420183357700622221
9,30a.sql,612.952,2937.671,-6682106289455670140
9,30b.sql,211.034,3326.652,7721649514993682563
9,30c.sql,2006.691,3014.501,-1889760809355916724
