id,errdelta
-9026514954839072455,-0.017149282050868075
-8754961486292191806,0.0013576358424249868
-7994933085961275538,-0.005869892589565717
-7971004576533452411,-0.0021078312975562064
-7678011977838348522,0.00026845383797158284
-7110568913434103698,-0.21803538014856838
-6885312641126422993,-0.027086488249628893
-6846011022746249658,0.00013563385005854744
-6747521538659772949,-0.008852717540170474
-6682106289455670140,-0.014813413825037536
-6651533820180303979,-0.014759653018592278
-6571914703387389993,0.0008670733772618844
-6387362809141986757,-0.006815080521399786
-5951735317690032369,-0.0018340384910615626
-5949668645089970217,0.01146427227383251
-5845388691995996195,-0.018464012475110536
-5459870143170781696,2.0709838091785144
-5323664899700589841,-0.01078748410967223
-4983731566966487840,8.052113277257078e-07
-4608735958739764665,0.000672611704843673
-4506995590541967356,0
-4209927756710409746,-0.0009886662594491558
-4074774145614403639,-0.02452218336073253
-3515944407635664271,-0.013269388063522847
-3485514449383768787,-0.010862488927593894
-3475685009172437784,3.22201299458591e-05
-3414057395363075461,-0.2700823352977736
-3210595597316270705,-0.0026479647782542415
-2924466581088026648,-0.010157433093610946
-2787191317670660246,-0.015664295420439456
-2444720784039749802,0.2821126252527518
-2216088972165640435,-0.0020201886591180163
-2202723705874175045,-0.0076148814765018
-2080431693778951356,0.009133120341622725
-1950505845315524548,0.09662359152858169
-1944885556475480423,0.008151903706648866
-1889760809355916724,0.013772371478937284
-1829334865866162189,-0.04657978110974237
-1723239386245354632,0.004582347992967195
-1573023350148659030,0.011013520979205715
-1116224040252844741,-0.027086488249629115
-917204397272063480,0.008151903706648866
-460740518707800565,0.0020898564339230097
-321921298358758659,-0.002527396778196689
-310926232940389306,-0.006730221124575664
-298514962653462987,-0.0001258564735366896
-196995888411579451,0.8776068389514573
-180252288200201541,-0.01856319680561036
99813637196177449,0.011110975075452778
146477119612211947,-0.030483351078020027
274192810335693858,0.006553256075042313
299267792258938541,0.0031508693162169976
316739818532851506,-0.022646320858918045
607840843579539521,-0.009510836280520518
816913887554954199,1.0299238937340451
946838174961328458,-0.012501456115213472
988535410010893112,-0.2667475201795082
1025902338300761143,0.005855251032393927
1038524182031953798,-0.0036049219469429516
1076878163750528468,-0.017800496207856842
1168076528610430802,-0.02031486618722189
1322643491423167220,-0.006775258302994747
1524343667767028728,0.001487599451145627
1693774000992751456,0
2073429154321355728,-7.718729807526525e-05
2103229838344518222,0.0038081808017305097
2333270921735776355,-0.0018340384910615626
2399599952233934428,-0.008946807341587704
2434959201386717317,-0.0304381432645906
2494719406442254794,0.010798718793577855
3199076743843001296,1.5743746538365067
3350265702090035455,-0.007754546783841576
3549109824785540005,-0.001912277679753771
3759324545287071861,0.7303504757568678
4184495773567888797,0.0015457439993269428
4445581228366823766,-0.013196161945869145
4486446217020337985,-0.005246013896117452
4778871310081631647,0.06893749024527873
4954783290691726040,0.025030207119346892
5068614643165729469,-0.018029494787433986
5372730239182956237,0.005339663185842891
5539820102114296223,-6.946856826794967e-05
5596001239447068866,-0.013691920940939628
5632455736553151255,-0.016096169175744635
6225652705960457954,-0.907921020098462
6417179009749033666,-0.02138516112277733
6624959997497422723,0.018621829047185345
6841805925482126349,0.006032245548682091
7100159318594498086,0.0068472765664613355
7102013096890644952,0
7221379846823333251,-0.003133566588860326
7420183357700622221,0.795527177464967
7519382914444524780,-0.015694286607056185
7721649514993682563,-0.0035325254118726557
7915967579038312663,-0.009460768592162161
8031722090065659855,-6.946856826783865e-05
9105500078934324812,-0.010782312260805504
9106003620751043838,-0.7072665658737889
