Query Number,Query Name,Execution Time,Plan time,Query hash
4,10a.sql,264.218,33.073,-6651533820180303979
4,10b.sql,107.550,30.697,988535410010893112
4,10c.sql,8690.896,27.067,2494719406442254794
4,11a.sql,73.667,84.951,-8754961486292191806
4,11b.sql,24.336,58.612,7102013096890644952
4,11c.sql,202.831,59.361,2333270921735776355
4,11d.sql,2010.097,51.649,-5951735317690032369
4,12a.sql,157.300,57.920,-9026514954839072455
4,12b.sql,105.240,53.601,5632455736553151255
4,12c.sql,601.950,65.376,6417179009749033666
4,13a.sql,762.036,74.224,-1829334865866162189
4,13b.sql,785.481,78.543,4778871310081631647
4,13c.sql,774.094,78.662,4778871310081631647
4,13d.sql,3966.485,75.984,2434959201386717317
4,14a.sql,1394.744,55.627,274192810335693858
4,14b.sql,233.103,62.673,-4506995590541967356
4,14c.sql,511.520,57.501,299267792258938541
4,15a.sql,663.837,144.594,-460740518707800565
4,15b.sql,39.183,113.860,-4209927756710409746
4,15c.sql,1433.314,135.332,4486446217020337985
4,15d.sql,1581.599,103.289,-321921298358758659
4,16a.sql,505.957,51.503,816913887554954199
4,16b.sql,126050.175,58.428,3350265702090035455
4,16c.sql,72889.069,52.988,607840843579539521
4,16d.sql,72184.440,67.494,816913887554954199
4,17a.sql,72868.763,32.572,-917204397272063480
4,17b.sql,4508.442,28.642,-5459870143170781696
4,17c.sql,4008.047,33.096,-5459870143170781696
4,17d.sql,4334.103,34.315,3199076743843001296
4,17e.sql,116961.857,35.457,-1944885556475480423
4,17f.sql,13722.391,28.816,3199076743843001296
4,18a.sql,3822.516,44.431,-3485514449383768787
4,18b.sql,179.570,79.390,-2924466581088026648
4,18c.sql,4213.344,36.233,1168076528610430802
4,19a.sql,333.890,286.055,-2080431693778951356
4,19b.sql,527.649,202.492,-2216088972165640435
4,19c.sql,533.692,192.350,5068614643165729469
4,19d.sql,12136.371,196.263,7915967579038312663
4,1a.sql,123.100,14.130,-1116224040252844741
4,1b.sql,104.045,14.192,-4074774145614403639
4,1c.sql,108.709,13.211,946838174961328458
4,1d.sql,113.817,13.152,-6885312641126422993
4,20a.sql,1365.956,124.163,-2202723705874175045
4,20b.sql,904.722,127.067,-310926232940389306
4,20c.sql,1027.987,138.933,-6387362809141986757
4,21a.sql,95.674,112.974,1038524182031953798
4,21b.sql,50.491,117.967,4184495773567888797
4,21c.sql,69.932,124.740,-7971004576533452411
4,22a.sql,509.606,267.253,-7110568913434103698
4,22b.sql,323.291,267.822,-7110568913434103698
4,22c.sql,1909.517,290.969,-5949668645089970217
4,22d.sql,4315.379,265.147,1524343667767028728
4,23a.sql,127.781,246.603,4445581228366823766
4,23b.sql,44.259,242.379,-7994933085961275538
4,23c.sql,177.820,250.856,1076878163750528468
4,24a.sql,222.156,2810.154,6624959997497422723
