Query Number,Query Name,Execution Time,Plan time,Query hash
8,10a.sql,307.623,33.723,-6651533820180303979
8,10b.sql,129.151,28.802,988535410010893112
8,10c.sql,9053.636,24.188,2494719406442254794
8,11a.sql,65.555,79.122,-8754961486292191806
8,11b.sql,29.954,60.521,7102013096890644952
8,11c.sql,932.273,71.006,2333270921735776355
8,11d.sql,308.442,66.615,-5951735317690032369
8,12a.sql,190.845,72.480,-9026514954839072455
8,12b.sql,112.917,62.084,5632455736553151255
8,12c.sql,615.151,60.967,6417179009749033666
8,13a.sql,505.470,80.075,-1829334865866162189
8,13b.sql,791.841,74.329,4778871310081631647
8,13c.sql,770.842,80.743,4778871310081631647
8,13d.sql,2074.934,74.723,2434959201386717317
8,14a.sql,378.126,55.545,274192810335693858
8,14b.sql,238.727,65.113,-4506995590541967356
8,14c.sql,490.775,64.019,299267792258938541
8,15a.sql,597.109,113.844,-460740518707800565
8,15b.sql,36.846,126.364,-4209927756710409746
8,15c.sql,1419.004,137.006,4486446217020337985
8,15d.sql,1484.998,109.365,-321921298358758659
8,16a.sql,480.429,54.486,816913887554954199
8,16b.sql,11086.152,60.745,3350265702090035455
8,16c.sql,3000.568,54.459,607840843579539521
8,16d.sql,3461.081,81.666,816913887554954199
8,17a.sql,5973.522,33.574,-917204397272063480
8,17b.sql,4184.271,30.205,-5459870143170781696
8,17c.sql,4137.294,77.624,-5459870143170781696
8,17d.sql,3983.453,35.259,3199076743843001296
8,17e.sql,9429.937,42.975,-1944885556475480423
8,17f.sql,7447.870,37.046,3199076743843001296
8,18a.sql,3733.403,39.109,-3485514449383768787
8,18b.sql,199.906,41.651,-2924466581088026648
8,18c.sql,4250.205,38.443,1168076528610430802
8,19a.sql,331.466,233.998,-2080431693778951356
8,19b.sql,548.447,196.264,-2216088972165640435
8,19c.sql,524.686,252.062,5068614643165729469
8,19d.sql,8982.135,187.443,7915967579038312663
8,1a.sql,136.031,19.262,-1116224040252844741
8,1b.sql,120.583,13.306,-4074774145614403639
8,1c.sql,127.429,15.424,946838174961328458
8,1d.sql,118.059,12.343,-6885312641126422993
8,20a.sql,2889.243,125.515,-2202723705874175045
8,20b.sql,1853.187,126.573,-310926232940389306
8,20c.sql,575.186,126.678,-6387362809141986757
8,21a.sql,105.195,120.481,1038524182031953798
8,21b.sql,47.562,144.622,4184495773567888797
8,21c.sql,73.205,137.594,-7971004576533452411
8,22a.sql,974.022,309.889,-7110568913434103698
8,22b.sql,308.212,263.491,-7110568913434103698
8,22c.sql,623.789,269.276,-5949668645089970217
8,22d.sql,760.388,262.044,1524343667767028728
8,23a.sql,134.201,310.428,4445581228366823766
8,23b.sql,40.004,258.659,-7994933085961275538
8,23c.sql,184.419,253.474,1076878163750528468
8,24a.sql,222.440,2822.830,6624959997497422723
8,24b.sql,110.857,2883.767,1322643491423167220
8,25a.sql,1504.665,124.180,-5845388691995996195
8,25b.sql,357.541,125.982,-4983731566966487840
8,25c.sql,4989.698,108.412,9105500078934324812
8,26a.sql,1210.324,2565.383,1025902338300761143
8,26b.sql,176.566,2458.330,-3475685009172437784
8,26c.sql,533.605,2253.895,6841805925482126349
8,27a.sql,156.856,2817.161,-5323664899700589841
8,27b.sql,38.382,2722.805,2103229838344518222
8,27c.sql,207.795,2753.074,-1723239386245354632
8,28a.sql,1902.494,3807.869,-1573023350148659030
8,28b.sql,246.237,3887.046,-3210595597316270705
8,28c.sql,306.043,3901.211,5372730239182956237
8,29a.sql,203.397,5594.264,1693774000992751456
8,29b.sql,43.037,5508.304,-6571914703387389993
8,29c.sql,2589.554,5577.653,3549109824785540005
8,2a.sql,748.476,13.284,7420183357700622221
8,2b.sql,200.374,13.132,7420183357700622221
8,2c.sql,127.342,12.965,7420183357700622221
8,2d.sql,1211.172,12.057,7420183357700622221
8,30a.sql,419.947,2799.341,-6682106289455670140
8,30b.sql,164.135,3313.172,7721649514993682563
8,30c.sql,2921.600,2807.009,-1889760809355916724
8,31a.sql,665.336,338.702,7519382914444524780
8,31b.sql,68.094,387.188,146477119612211947
8,31c.sql,789.287,334.811,2399599952233934428
8,32a.sql,24.247,22.967,6225652705960457954
8,32b.sql,442.450,23.030,6225652705960457954
8,33a.sql,44.329,2960.994,-3515944407635664271
8,33b.sql,54.086,3015.191,-6846011022746249658
8,33c.sql,54.651,3113.196,-2787191317670660246
8,3a.sql,243.414,13.638,5539820102114296223
8,3b.sql,160.353,11.582,2073429154321355728
8,3c.sql,394.398,13.500,8031722090065659855
8,4a.sql,170.246,11.861,-1950505845315524548
8,4b.sql,179.709,13.787,-1950505845315524548
8,4c.sql,252.074,13.447,-1950505845315524548
8,5a.sql,208.013,15.400,9106003620751043838
8,5b.sql,200.514,18.586,-3414057395363075461
8,5c.sql,222.928,15.294,5596001239447068866
8,6a.sql,53.591,12.535,3759324545287071861
8,6b.sql,244.312,13.521,-196995888411579451
8,6c.sql,32.716,13.202,3759324545287071861
8,6d.sql,4324.975,13.793,-196995888411579451
8,6e.sql,39.328,34.827,3759324545287071861
8,6f.sql,4631.294,14.402,-4608735958739764665
8,7a.sql,588.884,78.649,7100159318594498086
8,7b.sql,211.095,66.918,-298514962653462987
8,7c.sql,1861.392,75.357,-7678011977838348522
8,8a.sql,1167.537,44.480,99813637196177449
8,8b.sql,144.526,56.386,4954783290691726040
8,8c.sql,7353.374,32.836,-2444720784039749802
8,8d.sql,2634.020,31.539,-2444720784039749802
8,9a.sql,279.716,71.058,-6747521538659772949
8,9b.sql,1338.766,67.780,316739818532851506
8,9c.sql,477.507,73.693,-180252288200201541
8,9d.sql,9653.984,68.106,7221379846823333251
