Query Number,Query Name,Execution Time,Plan time,Query hash
7,10a.sql,421.223,36.218,-6651533820180303979
7,10b.sql,170.019,37.351,988535410010893112
7,10c.sql,12705.314,30.013,2494719406442254794
7,11a.sql,144.607,69.491,-8754961486292191806
7,11b.sql,24.241,62.381,7102013096890644952
7,11c.sql,862.345,58.400,2333270921735776355
7,11d.sql,376.598,53.570,-5951735317690032369
7,12a.sql,297.551,63.899,-9026514954839072455
7,12b.sql,121.494,59.547,5632455736553151255
7,12c.sql,1134.040,65.006,6417179009749033666
7,13a.sql,657.901,92.848,-1829334865866162189
7,13b.sql,821.327,87.493,4778871310081631647
7,13c.sql,801.050,95.852,4778871310081631647
7,13d.sql,2670.658,88.969,2434959201386717317
7,14a.sql,441.243,59.022,274192810335693858
7,14b.sql,252.972,65.098,-4506995590541967356
7,14c.sql,668.479,70.092,299267792258938541
7,15a.sql,706.861,133.732,-460740518707800565
7,15b.sql,41.107,139.289,-4209927756710409746
7,15c.sql,1634.353,141.536,4486446217020337985
7,15d.sql,1722.167,113.547,-321921298358758659
7,16a.sql,619.783,67.576,816913887554954199
7,16b.sql,13811.536,62.345,3350265702090035455
7,16c.sql,3286.056,63.161,607840843579539521
7,16d.sql,3819.834,58.585,816913887554954199
7,17a.sql,6873.589,32.196,-917204397272063480
7,17b.sql,4018.572,31.741,-5459870143170781696
7,17c.sql,3857.378,39.916,-5459870143170781696
7,17d.sql,4136.514,32.942,3199076743843001296
7,17e.sql,9420.460,37.319,-1944885556475480423
7,17f.sql,7704.765,30.013,3199076743843001296
7,18a.sql,548.449,40.461,-3485514449383768787
7,18b.sql,250.560,43.669,-2924466581088026648
7,18c.sql,4929.538,47.648,1168076528610430802
7,19a.sql,339.604,219.517,-2080431693778951356
7,19b.sql,913.878,258.847,-2216088972165640435
7,19c.sql,531.983,245.921,5068614643165729469
7,19d.sql,13122.448,214.688,7915967579038312663
7,1a.sql,187.667,19.550,-1116224040252844741
7,1b.sql,133.379,18.353,-4074774145614403639
7,1c.sql,130.202,17.841,946838174961328458
7,1d.sql,133.427,13.854,-6885312641126422993
7,20a.sql,2556.956,164.992,-2202723705874175045
7,20b.sql,3425.804,138.223,-310926232940389306
7,20c.sql,673.509,149.423,-6387362809141986757
7,21a.sql,94.127,149.872,1038524182031953798
7,21b.sql,55.410,140.205,4184495773567888797
7,21c.sql,75.249,143.665,-7971004576533452411
7,22a.sql,738.637,285.601,-7110568913434103698
7,22b.sql,376.852,335.392,-7110568913434103698
7,22c.sql,829.418,343.818,-5949668645089970217
7,22d.sql,1048.881,417.357,1524343667767028728
7,23a.sql,145.941,301.497,4445581228366823766
7,23b.sql,50.074,277.250,-7994933085961275538
7,23c.sql,227.577,317.277,1076878163750528468
7,24a.sql,268.513,3205.464,6624959997497422723
7,24b.sql,124.868,2904.367,1322643491423167220
7,25a.sql,1972.222,115.093,-5845388691995996195
7,25b.sql,325.160,120.855,-4983731566966487840
7,25c.sql,8377.534,115.126,9105500078934324812
7,26a.sql,421.450,2351.807,1025902338300761143
7,26b.sql,286.340,2361.633,-3475685009172437784
7,26c.sql,1045.987,2568.167,6841805925482126349
7,27a.sql,436.202,2710.728,-5323664899700589841
7,27b.sql,85.824,2721.068,2103229838344518222
7,27c.sql,438.976,3056.718,-1723239386245354632
7,28a.sql,406.162,3860.928,-1573023350148659030
7,28b.sql,303.975,3618.159,-3210595597316270705
7,28c.sql,272.568,3994.272,5372730239182956237
7,29a.sql,89.476,5687.820,1693774000992751456
7,29b.sql,40.937,5522.404,-6571914703387389993
7,29c.sql,5545.175,5393.190,3549109824785540005
7,2a.sql,1400.600,12.637,7420183357700622221
7,2b.sql,281.654,12.711,7420183357700622221
7,2c.sql,151.769,11.170,7420183357700622221
7,2d.sql,1453.150,12.493,7420183357700622221
7,30a.sql,699.583,3148.598,-6682106289455670140
7,30b.sql,190.297,3022.461,7721649514993682563
7,30c.sql,3335.802,2889.399,-1889760809355916724
7,31a.sql,549.030,328.261,7519382914444524780
7,31b.sql,80.904,348.308,146477119612211947
7,31c.sql,859.032,324.184,2399599952233934428
7,32a.sql,18.765,24.052,6225652705960457954
7,32b.sql,538.749,23.726,6225652705960457954
7,33a.sql,64.540,3332.253,-3515944407635664271
7,33b.sql,38.379,3159.484,-6846011022746249658
7,33c.sql,55.910,3661.025,-2787191317670660246
7,3a.sql,344.702,13.577,5539820102114296223
7,3b.sql,158.862,12.271,2073429154321355728
7,3c.sql,544.880,13.008,8031722090065659855
7,4a.sql,179.759,14.550,-1950505845315524548
7,4b.sql,171.647,13.762,-1950505845315524548
7,4c.sql,250.795,13.789,-1950505845315524548
7,5a.sql,205.756,17.324,9106003620751043838
7,5b.sql,192.045,15.862,-3414057395363075461
7,5c.sql,254.545,19.135,5596001239447068866
7,6a.sql,149.892,12.793,3759324545287071861
7,6b.sql,262.198,13.372,-196995888411579451
7,6c.sql,33.958,13.189,3759324545287071861
7,6d.sql,5411.031,13.234,-196995888411579451
7,6e.sql,36.966,27.717,3759324545287071861
7,6f.sql,4567.829,13.550,-4608735958739764665
7,7a.sql,693.360,77.563,7100159318594498086
7,7b.sql,220.117,69.096,-298514962653462987
7,7c.sql,1819.442,66.516,-7678011977838348522
7,8a.sql,1187.664,38.955,99813637196177449
7,8b.sql,139.875,44.032,4954783290691726040
7,8c.sql,7957.882,32.920,-2444720784039749802
7,8d.sql,3116.099,31.882,-2444720784039749802
7,9a.sql,429.342,92.399,-6747521538659772949
7,9b.sql,2741.442,77.166,316739818532851506
7,9c.sql,582.340,67.197,-180252288200201541
7,9d.sql,5134.712,76.939,7221379846823333251
