Query Number,Query Name,Execution Time,Plan time,Query hash
1,10a.sql,407.515,22.709,-6651533820180303979
1,10b.sql,87.894,14.064,988535410010893112
1,10c.sql,9603.320,15.149,2494719406442254794
1,11a.sql,130.088,32.035,-8754961486292191806
1,11b.sql,29.597,36.319,7102013096890644952
1,11c.sql,387.644,38.598,2333270921735776355
1,11d.sql,259.342,36.462,-5951735317690032369
1,12a.sql,303.660,28.398,-9026514954839072455
1,12b.sql,132.385,32.656,5632455736553151255
1,12c.sql,884.689,29.491,6417179009749033666
1,13a.sql,671.140,39.803,-1829334865866162189
1,13b.sql,889.504,46.372,4778871310081631647
1,13c.sql,840.443,40.496,4778871310081631647
1,13d.sql,7239.816,36.446,2434959201386717317
1,14a.sql,411.819,24.210,274192810335693858
1,14b.sql,231.486,27.816,-4506995590541967356
1,14c.sql,506.459,27.384,299267792258938541
1,15a.sql,674.611,75.659,-460740518707800565
1,15b.sql,50.898,72.866,-4209927756710409746
1,15c.sql,1398.078,71.118,4486446217020337985
1,15d.sql,1603.799,66.617,-321921298358758659
1,16a.sql,514.885,37.074,816913887554954199
1,16b.sql,55482.120,31.944,3350265702090035455
1,16c.sql,4305.954,32.088,607840843579539521
1,16d.sql,3633.251,39.517,816913887554954199
1,17a.sql,29259.274,17.006,-917204397272063480
1,17b.sql,14437.081,23.282,-5459870143170781696
1,17c.sql,13454.264,21.615,-5459870143170781696
1,17d.sql,13699.639,17.591,3199076743843001296
1,17e.sql,29582.848,23.912,-1944885556475480423
1,17f.sql,22170.533,19.558,3199076743843001296
1,18a.sql,3610.829,29.263,-3485514449383768787
1,18b.sql,197.124,15.537,-2924466581088026648
1,18c.sql,4219.515,16.694,1168076528610430802
1,19a.sql,4687.836,83.759,-2080431693778951356
1,19b.sql,736.932,73.009,-2216088972165640435
1,19c.sql,528.462,85.824,5068614643165729469
1,19d.sql,20452.142,80.997,7915967579038312663
1,1a.sql,137.055,9.452,-1116224040252844741
1,1b.sql,100.546,7.147,-4074774145614403639
1,1c.sql,114.828,7.695,946838174961328458
1,1d.sql,99.285,6.997,-6885312641126422993
1,20a.sql,2633.524,58.839,-2202723705874175045
1,20b.sql,983.780,59.793,-310926232940389306
1,20c.sql,836.553,57.178,-6387362809141986757
1,21a.sql,119.093,67.530,1038524182031953798
1,21b.sql,86.507,70.127,4184495773567888797
1,21c.sql,105.511,67.646,-7971004576533452411
1,22a.sql,614.746,112.685,-7110568913434103698
1,22b.sql,359.217,120.189,-7110568913434103698
1,22c.sql,2023.242,118.222,-5949668645089970217
1,22d.sql,3732.463,120.130,1524343667767028728
1,23a.sql,125.070,115.678,4445581228366823766
1,23b.sql,65.340,109.122,-7994933085961275538
1,23c.sql,172.825,118.609,1076878163750528468
1,24a.sql,777.985,255.270,6624959997497422723
1,24b.sql,104.859,222.645,1322643491423167220
1,25a.sql,3564.756,51.053,-5845388691995996195
