Query Number,Query Name,Execution Time,Plan time,Query hash
1,10a.sql,318.009,30.001,-6651533820180303979
1,10b.sql,132.452,28.283,988535410010893112
1,10c.sql,11428.651,25.644,2494719406442254794
1,11a.sql,463.080,55.265,-8754961486292191806
1,11b.sql,24.538,51.139,7102013096890644952
1,11c.sql,977.284,50.237,2333270921735776355
1,11d.sql,406.167,54.576,-5951735317690032369
1,12a.sql,247.488,60.989,-9026514954839072455
1,12b.sql,110.161,42.812,5632455736553151255
1,12c.sql,948.291,63.294,6417179009749033666
1,13a.sql,650.277,70.147,-1829334865866162189
1,13b.sql,871.455,71.856,4778871310081631647
1,13c.sql,785.816,102.296,4778871310081631647
1,13d.sql,2726.524,66.134,2434959201386717317
1,14a.sql,426.125,52.386,274192810335693858
1,14b.sql,264.270,67.813,-4506995590541967356
1,14c.sql,577.746,58.652,299267792258938541
1,15a.sql,639.621,109.846,-460740518707800565
1,15b.sql,38.357,107.391,-4209927756710409746
1,15c.sql,1582.092,120.195,4486446217020337985
1,15d.sql,1651.265,95.501,-321921298358758659
1,16a.sql,602.736,56.712,816913887554954199
1,16b.sql,13399.875,53.784,3350265702090035455
1,16c.sql,3323.124,58.361,607840843579539521
1,16d.sql,4052.603,54.512,816913887554954199
1,17a.sql,7073.661,36.055,-917204397272063480
1,17b.sql,4349.799,28.832,-5459870143170781696
1,17c.sql,3850.569,35.378,-5459870143170781696
1,17d.sql,4139.880,31.664,3199076743843001296
1,17e.sql,9371.229,30.649,-1944885556475480423
1,17f.sql,7526.092,35.162,3199076743843001296
1,18a.sql,536.761,39.925,-3485514449383768787
1,18b.sql,279.246,42.955,-2924466581088026648
1,18c.sql,5053.156,34.124,1168076528610430802
1,19a.sql,345.324,216.727,-2080431693778951356
1,19b.sql,1096.397,239.436,-2216088972165640435
1,19c.sql,595.862,202.048,5068614643165729469
1,19d.sql,10961.061,205.584,7915967579038312663
1,1a.sql,170.866,20.079,-1116224040252844741
1,1b.sql,121.477,16.208,-4074774145614403639
1,1c.sql,111.201,16.028,946838174961328458
1,1d.sql,116.087,12.660,-6885312641126422993
1,20a.sql,4464.658,124.202,-2202723705874175045
1,20b.sql,2761.854,115.078,-310926232940389306
1,20c.sql,1556.471,126.125,-6387362809141986757
1,21a.sql,89.376,116.557,1038524182031953798
1,21b.sql,54.780,115.543,4184495773567888797
1,21c.sql,63.726,111.727,-7971004576533452411
1,22a.sql,714.262,266.552,-7110568913434103698
1,22b.sql,312.488,287.494,-7110568913434103698
1,22c.sql,976.440,271.466,-5949668645089970217
1,22d.sql,1330.999,255.705,1524343667767028728
1,23a.sql,138.764,264.136,4445581228366823766
1,23b.sql,48.646,274.673,-7994933085961275538
1,23c.sql,239.503,293.157,1076878163750528468
1,24a.sql,250.939,2738.434,6624959997497422723
1,24b.sql,136.072,2961.605,1322643491423167220
1,25a.sql,2293.921,124.731,-5845388691995996195
1,25b.sql,387.348,131.503,-4983731566966487840
1,25c.sql,4413.075,102.797,9105500078934324812
1,26a.sql,480.996,2735.436,1025902338300761143
1,26b.sql,203.038,2628.355,-3475685009172437784
1,26c.sql,2048.716,2235.827,6841805925482126349
1,27a.sql,93.722,2584.663,-5323664899700589841
1,27b.sql,39.533,2784.095,2103229838344518222
1,27c.sql,79.159,2609.105,-1723239386245354632
1,28a.sql,1266.142,3699.470,-1573023350148659030
1,28b.sql,171.287,3844.928,-3210595597316270705
1,28c.sql,2292.542,4079.259,5372730239182956237
1,29a.sql,294.245,5404.238,1693774000992751456
1,29b.sql,34.699,5325.342,-6571914703387389993
1,29c.sql,1553.646,5359.311,3549109824785540005
1,2a.sql,1126.352,11.742,7420183357700622221
1,2b.sql,251.070,10.979,7420183357700622221
1,2c.sql,121.762,13.877,7420183357700622221
1,2d.sql,1478.473,14.288,7420183357700622221
1,30a.sql,470.693,3046.736,-6682106289455670140
1,30b.sql,85.274,3078.006,7721649514993682563
