id,errdelta
-9026514954839072455,1.61493229706694
-8754961486292191806,2.0050979723267317
-7994933085961275538,1.2192417439534096
-7971004576533452411,2.2505700781077773
-7678011977838348522,1.2454456954755146
-7110568913434103698,1.7096492341552423
-6885312641126422993,2.430320969857281
-6846011022746249658,0.6313575931117199
-6747521538659772949,1.2369064963750105
-6682106289455670140,1.143365198075962
-6651533820180303979,0.7124998254867055
-6571914703387389993,1.2590644065992456
-6387362809141986757,1.276368764993471
-5951735317690032369,2.2748437891464817
-5949668645089970217,1.5351563850617593
-5845388691995996195,3.0434717341695223
-5459870143170781696,3.599858084657949
-5323664899700589841,1.0807551562534141
-4983731566966487840,0.5764235425901447
-4608735958739764665,1.959953326037114
-4506995590541967356,0.9784206794033908
-4209927756710409746,1.1778150735156578
-4074774145614403639,2.3582806087316714
-3515944407635664271,1.1213033555244871
-3485514449383768787,1.2926411720590611
-3475685009172437784,1.6790567816397604
-3414057395363075461,0.900274450992579
-3210595597316270705,0.6870838369158341
-2924466581088026648,1.1577109980923321
-2787191317670660246,0.6815019045184262
-2444720784039749802,0.554886527898432
-2216088972165640435,1.0726331958648745
-2202723705874175045,1.8874688718230646
-2080431693778951356,1.9410007449300244
-1950505845315524548,1.0573388968344766
-1944885556475480423,3.242559580847282
-1889760809355916724,1.2951784444519407
-1829334865866162189,1.6652598261264997
-1723239386245354632,0.8971910561560115
-1573023350148659030,1.3993125070675596
-1116224040252844741,0.5729824049908858
-917204397272063480,3.1973811181257954
-460740518707800565,0.9127597244731869
-321921298358758659,0.9060470097537625
-310926232940389306,1.370486494677189
-298514962653462987,0.6895571197237483
-196995888411579451,2.1814222079743675
-180252288200201541,0.9133152355443666
99813637196177449,2.143087108721811
146477119612211947,0.8952463435823061
274192810335693858,2.260622586881732
299267792258938541,2.559700196022602
316739818532851506,0.7568773590134595
607840843579539521,2.8909793046625203
816913887554954199,2.891257350724833
946838174961328458,0.6352468121575202
988535410010893112,1.1878627657237064
1025902338300761143,1.3421881967375273
1038524182031953798,1.647805132544489
1076878163750528468,0.5955924573081209
1168076528610430802,2.4108778293464406
1322643491423167220,2.189215332414867
1524343667767028728,1.4725485485266339
1693774000992751456,0.7865702282123203
2073429154321355728,0.6093000200803442
2103229838344518222,0.4532978811291293
2333270921735776355,2.7310515719980404
2399599952233934428,2.384043000518096
2434959201386717317,2.657476783303908
2494719406442254794,2.016793579720659
3199076743843001296,3.252378837380104
3350265702090035455,3.323633211026279
3549109824785540005,0.3292094793914635
3759324545287071861,0.8644288512104781
4184495773567888797,1.8744170503539839
4445581228366823766,1.3756259754090616
4486446217020337985,1.2365055857704945
4778871310081631647,0.5315587360048883
4954783290691726040,0.9918277331046099
5068614643165729469,1.1766177790467287
5372730239182956237,1.3294284400001821
5539820102114296223,0.5626794994677681
5596001239447068866,1.3737869074369975
5632455736553151255,1.0295573216184544
6225652705960457954,0.5990254818886398
6417179009749033666,2.2223337629061186
6624959997497422723,2.1958823997789656
6841805925482126349,2.4887890379941906
7100159318594498086,0.745405197605528
7102013096890644952,0.5005913583820876
7221379846823333251,1.1419930154084699
7420183357700622221,2.2344671623653047
7519382914444524780,3.168177794643256
7721649514993682563,0.7740642991246731
7915967579038312663,1.7405411244679239
8031722090065659855,0.39523795794239586
9105500078934324812,4.073537831067368
9106003620751043838,2.0687634043297094
